word,before_honours,after_honours,jitter_val_one,jitter_val_two,jitter_one,jitter_two,label_class
australia,0.012317747611865259,0.007714285714285714,0.056487601017579436,0.5062263000290841,1.694628030527383,17.717920501017943,nolabel
australia's,0.001005530417295123,2.8571428571428574e-4,0.9120053614024073,0.3996759639121592,27.36016084207222,13.988658736925572,nolabel
australian,0.007038712921065862,0.012571428571428572,0.770854850532487,0.7389794322662055,23.12564551597461,25.864280129317194,nolabel
australians,5.027652086475615e-4,1.4285714285714287e-4,0.915662131505087,0.16070079081691802,27.46986394515261,5.6245276785921305,nolabel
author,0.005530417295123178,0.003142857142857143,0.7333949746098369,0.5402199497912079,22.001849238295108,18.907698242692277,nolabel
aviation,2.5138260432378077e-4,4.2857142857142855e-4,0.16512916306965053,0.2305437778122723,4.953874892089516,8.06903222342953,nolabel
award,2.5138260432378077e-4,4.2857142857142855e-4,0.6295258798636496,0.5825073027517647,18.885776395909488,20.387755596311763,nolabel
awareness,0.001256913021618904,0.002,0.6586808813735843,0.14974049106240273,19.760426441207528,5.240917187184095,nolabel
ballet,7.541478129713424e-4,8.571428571428571e-4,0.4683315111324191,0.006891228724271059,14.049945333972573,0.24119300534948707,nolabel
based,2.5138260432378077e-4,1.4285714285714287e-4,0.5917965883854777,0.6069258954375982,17.75389765156433,21.242406340315938,nolabel
basketball,0.001005530417295123,2.8571428571428574e-4,0.9943009619601071,0.9217927781865001,29.829028858803213,32.2627472365275,nolabel
beijing,0.003519356460532931,2.8571428571428574e-4,0.9418607247062027,0.5524122484494001,28.255821741186082,19.334428695729002,label
biochemistry,2.5138260432378077e-4,1.4285714285714287e-4,0.5339614932890981,0.24468764010816813,16.018844798672944,8.564067403785884,nolabel
biomedical,7.541478129713424e-4,2.8571428571428574e-4,0.8024054353591055,0.29216511361300945,24.072163060773164,10.22577897645533,nolabel
blind,2.5138260432378077e-4,1.4285714285714287e-4,0.19560606637969613,0.16075707995332778,5.868181991390884,5.626497798366472,nolabel
board,2.5138260432378077e-4,1.4285714285714287e-4,0.11250348039902747,0.12084819679148495,3.375104411970824,4.229686887701973,nolabel
bodies,5.027652086475615e-4,7.142857142857143e-4,0.4406210866291076,0.24559401255100965,13.218632598873228,8.595790439285338,nolabel
botanical,2.5138260432378077e-4,5.714285714285715e-4,0.027547125704586506,0.09806521539576352,0.8264137711375952,3.432282538851723,nolabel
brain,5.027652086475615e-4,1.4285714285714287e-4,0.10371933900751173,0.31181904254481196,3.111580170225352,10.913666489068419,nolabel
breast,7.541478129713424e-4,7.142857142857143e-4,0.9082571580074728,0.4920087638311088,27.247714740224183,17.22030673408881,nolabel
broad,2.5138260432378077e-4,2.8571428571428574e-4,0.1039293771609664,0.7066348469816148,3.117881314828992,24.73221964435652,nolabel
broadcasting,0.004524886877828055,8.571428571428571e-4,0.9498756546527147,0.9890570836141706,28.496269639581442,34.61699792649597,label
business,0.0030165912518853697,0.002,0.34538797312416136,0.49449003604240716,10.36163919372484,17.30715126148425,nolabel
cancer,0.002765208647561589,0.0017142857142857142,0.5215519706252962,0.984050712781027,15.646559118758887,34.441774947335944,nolabel
cancers,2.5138260432378077e-4,1.4285714285714287e-4,0.7324335731100291,0.043824970722198486,21.973007193300873,1.533873975276947,nolabel
capital,5.027652086475615e-4,4.2857142857142855e-4,0.558088852558285,0.23571016150526702,16.74266557674855,8.249855652684346,nolabel
care,0.002011060834590246,0.003285714285714286,0.5289322878234088,0.36262092855758965,15.867968634702265,12.691732499515638,label
central,2.5138260432378077e-4,2.8571428571428574e-4,0.2908270447514951,0.5508456099778414,8.724811342544854,19.279596349224448,nolabel
chamber,5.027652086475615e-4,1.4285714285714287e-4,0.6276788283139467,0.17028804472647607,18.8303648494184,5.960081565426663,nolabel
champion,5.027652086475615e-4,4.2857142857142855e-4,0.8096683269832283,0.16802493552677333,24.29004980949685,5.880872743437067,nolabel
charitable,0.005279034690799397,0.002285714285714286,0.15210259845480323,0.15994653338566422,4.563077953644097,5.598128668498248,nolabel
chemistry,5.027652086475615e-4,1.4285714285714287e-4,0.8233030941337347,0.961531006032601,24.69909282401204,33.653585211141035,nolabel
child,0.001005530417295123,0.001142857142857143,0.31125588272698224,0.6240860233083367,9.337676481809467,21.843010815791786,nolabel
childhood,2.5138260432378077e-4,2.8571428571428574e-4,0.9537218678742647,0.02850990300066769,28.61165603622794,0.9978466050233692,nolabel
children,0.002513826043237808,0.004,0.3090819998178631,0.4885446655098349,9.272459994535893,17.09906329284422,label
church,7.541478129713424e-4,4.2857142857142855e-4,0.7840583648066968,0.47029657289385796,23.521750944200903,16.46038005128503,nolabel
clean,2.5138260432378077e-4,2.8571428571428574e-4,0.6244269628077745,0.2386179594323039,18.732808884233236,8.351628580130637,nolabel
clinical,5.027652086475615e-4,4.2857142857142855e-4,0.8774886641185731,0.7321537341922522,26.324659923557192,25.625380696728826,nolabel
clinician,2.5138260432378077e-4,5.714285714285715e-4,0.2273453688248992,0.19055850757285953,6.820361064746976,6.669547765050083,nolabel
clothing,7.541478129713424e-4,1.4285714285714287e-4,0.4855209980159998,0.21278539183549583,14.565629940479994,7.447488714242354,nolabel
coach,0.0032679738562091504,7.142857142857143e-4,0.5087441452778876,0.11423510732129216,15.262324358336627,3.9982287562452257,label
coast,2.5138260432378077e-4,2.8571428571428574e-4,0.6710981652140617,0.010115775978192687,20.132944956421852,0.35405215923674405,nolabel
college,2.5138260432378077e-4,1.4285714285714287e-4,0.5113107252400368,0.7461549474392086,15.339321757201105,26.115423160372302,nolabel
commander,2.5138260432378077e-4,1.4285714285714287e-4,0.9389518073294312,0.9134781847242266,28.168554219882935,31.97173646534793,nolabel
commentator,0.001005530417295123,4.2857142857142855e-4,0.9915528821293265,0.5425676603335887,29.746586463879794,18.989868111675605,nolabel
commercial,2.5138260432378077e-4,1.4285714285714287e-4,0.4517509927973151,0.20638103573583066,13.552529783919454,7.223336250754073,nolabel
commitment,5.027652086475615e-4,4.2857142857142855e-4,0.5134081726428121,0.33684130385518074,15.402245179284364,11.789445634931326,nolabel
communities,5.027652086475615e-4,5.714285714285715e-4,0.3506238008849323,0.912687469040975,10.518714026547968,31.944061416434124,nolabel
community,0.029914529914529916,0.035,0.8736156274098903,0.5637470229994506,26.20846882229671,19.73114580498077,nolabel
comparative,2.5138260432378077e-4,1.4285714285714287e-4,0.2771615458186716,0.10328380251303315,8.314846374560148,3.6149330879561603,nolabel
competitor,0.001005530417295123,5.714285714285715e-4,0.24608116736635566,0.4823175151832402,7.38243502099067,16.881113031413406,nolabel
composer,7.541478129713424e-4,5.714285714285715e-4,0.7131305998191237,0.5385712296701968,21.393917994573712,18.849993038456887,nolabel
computer,2.5138260432378077e-4,1.4285714285714287e-4,0.5953788962215185,0.6036607958376408,17.861366886645555,21.128127854317427,nolabel
concern,2.5138260432378077e-4,1.4285714285714287e-4,0.3261553936172277,0.7244815998710692,9.78466180851683,25.35685599548742,nolabel
conductor,2.5138260432378077e-4,1.4285714285714287e-4,0.14531097654253244,0.15647726436145604,4.359329296275973,5.476704252650961,nolabel
conflict,5.027652086475615e-4,1.4285714285714287e-4,0.40495440969243646,0.8481055558659136,12.148632290773094,29.683694455306977,nolabel
conservation,0.002011060834590246,0.0018571428571428571,0.917153277201578,0.4635122048202902,27.51459831604734,16.222927168710157,nolabel
contemporary,5.027652086475615e-4,7.142857142857143e-4,0.5324370050802827,0.7416153138037771,15.97311015240848,25.9565359831322,nolabel
contribution,0.007541478129713424,0.0034285714285714284,0.2251360493246466,0.453422725899145,6.754081479739398,15.869795406470075,nolabel
contributor,7.541478129713424e-4,0.0015714285714285715,0.07913415157236159,0.03443419234827161,2.3740245471708477,1.2051967321895063,nolabel
control,2.5138260432378077e-4,2.8571428571428574e-4,0.6351294841151685,0.45489458832889795,19.053884523455054,15.921310591511428,nolabel
corporate,5.027652086475615e-4,4.2857142857142855e-4,0.05288697732612491,0.8981912403833121,1.5866093197837472,31.436693413415924,nolabel
corporations,2.5138260432378077e-4,1.4285714285714287e-4,0.45536220679059625,0.9474073080345988,13.660866203717887,33.15925578121096,nolabel
council,2.5138260432378077e-4,7.142857142857143e-4,0.42412984231486917,0.6801316516939551,12.723895269446075,23.804607809288427,nolabel
countries,5.027652086475615e-4,4.2857142857142855e-4,0.838102733483538,0.5838791450951248,25.14308200450614,20.43577007832937,nolabel
country,2.5138260432378077e-4,1.4285714285714287e-4,0.9156911934260279,0.31845642486587167,27.470735802780837,11.145974870305508,nolabel
court,5.027652086475615e-4,1.4285714285714287e-4,0.2814748550299555,0.2672465245705098,8.444245650898665,9.353628359967843,nolabel
cricket,0.001005530417295123,1.4285714285714287e-4,0.9407061829697341,0.9771820139139891,28.221185489092022,34.20137048698962,nolabel
critic,2.5138260432378077e-4,2.8571428571428574e-4,0.4064431369770318,0.2096143588423729,12.193294109310955,7.336502559483051,nolabel
cross,2.5138260432378077e-4,2.8571428571428574e-4,0.14575213892385364,0.4277304650750011,4.372564167715609,14.97056627762504,nolabel
cultural,0.0030165912518853697,0.004285714285714286,0.8769493929576129,0.7170317850541323,26.308481788728386,25.096112476894632,nolabel
culture,2.5138260432378077e-4,0.0014285714285714286,0.3083224636502564,0.5576483246404678,9.249673909507692,19.51769136241637,nolabel
cure,2.5138260432378077e-4,1.4285714285714287e-4,0.8681644652970135,0.29987828666344285,26.044933958910406,10.4957400332205,nolabel
curriculum,2.5138260432378077e-4,4.2857142857142855e-4,0.34560882905498147,0.429092351347208,10.368264871649444,15.01823229715228,nolabel
dance,7.541478129713424e-4,4.2857142857142855e-4,0.09164761519059539,0.528122273972258,2.7494284557178617,18.48427958902903,nolabel
day,2.5138260432378077e-4,0.010285714285714285,0.15625708969309926,0.2982706243637949,4.687712690792978,10.439471852732822,nolabel
debate,2.5138260432378077e-4,8.571428571428571e-4,0.027310088276863098,0.9685364535544068,0.8193026483058929,33.89877587440424,nolabel
defence,0.001256913021618904,8.571428571428571e-4,0.7112786427605897,0.7275653549004346,21.33835928281769,25.46478742151521,nolabel
delivery,5.027652086475615e-4,7.142857142857143e-4,0.39731760253198445,0.6406435801181942,11.919528075959533,22.422525304136798,nolabel
democrats,2.5138260432378077e-4,1.4285714285714287e-4,0.6574131532106549,0.5702975385356694,19.722394596319646,19.96041384874843,nolabel
design,0.0015082956259426848,4.2857142857142855e-4,0.307293837191537,0.277213767869398,9.21881511574611,9.70248187542893,nolabel
developing,0.001256913021618904,8.571428571428571e-4,0.2606072146445513,0.17759314877912402,7.818216439336538,6.215760207269341,nolabel
development,0.008295625942684766,0.007571428571428572,0.7664290559478104,0.5764080295339227,22.992871678434312,20.174281033687294,nolabel
diabetes,2.5138260432378077e-4,2.8571428571428574e-4,0.9306101785041392,0.8004310901742429,27.918305355124176,28.0150881560985,nolabel
diplomatic,5.027652086475615e-4,2.8571428571428574e-4,0.04715455509722233,0.7187129298690706,1.4146366529166698,25.154952545417473,nolabel
director,0.002011060834590246,0.0017142857142857142,0.7352750434074551,0.5048467903397977,22.058251302223653,17.66963766189292,nolabel
disability,0.001256913021618904,0.002142857142857143,0.27444513072259724,0.7268623949494213,8.233353921677917,25.440183823229745,label
disadvantaged,0.001005530417295123,2.8571428571428574e-4,0.1783666736446321,0.4179406475741416,5.351000209338963,14.627922665094957,nolabel
discovery,2.5138260432378077e-4,1.4285714285714287e-4,0.5006991354748607,0.5587356106843799,15.02097406424582,19.555746373953298,nolabel
discrimination,2.5138260432378077e-4,4.2857142857142855e-4,0.9195009286049753,0.5630222100298852,27.58502785814926,19.70577735104598,nolabel
diseases,2.5138260432378077e-4,4.2857142857142855e-4,0.08681754884310067,0.8519884317647666,2.60452646529302,29.81959511176683,nolabel
diverse,2.5138260432378077e-4,4.2857142857142855e-4,0.43356729252263904,0.2779958175960928,13.007018775679171,9.729853615863249,nolabel
drug,7.541478129713424e-4,2.8571428571428574e-4,0.641700231237337,0.2684433173853904,19.25100693712011,9.395516108488664,nolabel
east,2.5138260432378077e-4,5.714285714285715e-4,0.0011051928158849478,0.324521811446175,0.03315578447654843,11.358263400616124,nolabel
economic,0.001005530417295123,0.0012857142857142856,0.5933982753194869,0.028481696965172887,17.801948259584606,0.996859393781051,nolabel
editor,5.027652086475615e-4,2.8571428571428574e-4,0.7604800194967538,0.34036448085680604,22.814400584902614,11.912756829988211,nolabel
education,0.0196078431372549,0.01757142857142857,0.7931230620015413,0.39607686665840447,23.793691860046238,13.862690333044156,nolabel
educational,0.0017596782302664656,0.0014285714285714286,0.07188217318616807,0.04809623188339174,2.1564651955850422,1.6833681159187108,nolabel
educator,5.027652086475615e-4,0.001,0.421926926355809,0.05500807520002127,12.65780779067427,1.9252826320007443,label
electronics,2.5138260432378077e-4,1.4285714285714287e-4,0.788429495645687,0.6565295977052301,23.65288486937061,22.978535919683054,nolabel
emerging,7.541478129713424e-4,7.142857142857143e-4,0.4911236115731299,0.5211258933413774,14.733708347193897,18.239406266948208,nolabel
employment,2.5138260432378077e-4,7.142857142857143e-4,0.43392548500560224,0.9152882539201528,13.017764550168067,32.03508888720535,nolabel
empowerment,2.5138260432378077e-4,1.4285714285714287e-4,0.4805275076068938,0.16034625307656825,14.415825228206813,5.612118857679889,nolabel
encouragement,2.5138260432378077e-4,7.142857142857143e-4,0.4301999418530613,0.49054516665637493,12.90599825559184,17.169080832973123,nolabel
encouraging,5.027652086475615e-4,5.714285714285715e-4,0.3807204435579479,0.819671485805884,11.421613306738436,28.68850200320594,nolabel
energy,5.027652086475615e-4,4.2857142857142855e-4,0.8155236823949963,0.13514898088760674,24.46571047184989,4.730214331066236,nolabel
engineering,5.027652086475615e-4,7.142857142857143e-4,0.2887972267344594,0.9340255551505834,8.663916802033782,32.69089443027042,nolabel
entertainer,0.0022624434389140274,0.0018571428571428571,0.35029800538904965,0.5656587583944201,10.50894016167149,19.798056543804705,nolabel
environment,0.0017596782302664656,8.571428571428571e-4,0.3889701832085848,0.7927576962392777,11.669105496257544,27.74651936837472,nolabel
environmental,0.001005530417295123,0.001,0.9504928654059768,0.14290455169975758,28.514785962179303,5.001659309491515,nolabel
epidemiology,2.5138260432378077e-4,5.714285714285715e-4,0.6304728356190026,0.30247554648667574,18.914185068570077,10.58664412703365,nolabel
equal,2.5138260432378077e-4,5.714285714285715e-4,0.9269473853055388,0.5359816867858171,27.808421559166163,18.7593590375036,nolabel
equity,0.0015082956259426848,4.2857142857142855e-4,0.07213111501187086,0.9219926493242383,2.163933450356126,32.26974272634834,nolabel
establishment,5.027652086475615e-4,0.002,0.9595585209317505,0.13943576137535274,28.786755627952516,4.880251648137346,nolabel
ethics,2.5138260432378077e-4,2.8571428571428574e-4,0.5756524393800646,0.3274313451256603,17.269573181401938,11.46009707939811,nolabel
evolution,2.5138260432378077e-4,1.4285714285714287e-4,0.3078556393738836,0.02677276381291449,9.235669181216508,0.9370467334520072,nolabel
excellence,2.5138260432378077e-4,1.4285714285714287e-4,0.9083251925185323,0.34872529888525605,27.24975577555597,12.205385460983962,nolabel
exceptional,5.027652086475615e-4,5.714285714285715e-4,0.9075351331848651,0.35348026896826923,27.226053995545954,12.371809413889423,nolabel
exchange,2.5138260432378077e-4,1.4285714285714287e-4,0.031226592138409615,0.18074388871900737,0.9367977641522884,6.326036105165258,nolabel
executive,0.002011060834590246,0.0014285714285714286,0.242515551391989,0.5200656433589756,7.27546654175967,18.202297517564148,nolabel
extraordinary,2.5138260432378077e-4,1.4285714285714287e-4,0.7292947706300765,0.048351884819567204,21.878843118902296,1.6923159686848521,nolabel
facilities,2.5138260432378077e-4,2.8571428571428574e-4,0.10612715221941471,0.24305081483907998,3.1838145665824413,8.5067785193678,nolabel
families,2.5138260432378077e-4,5.714285714285715e-4,0.8174670750740916,0.9493065041024238,24.524012252222747,33.22572764358483,nolabel
family,5.027652086475615e-4,4.2857142857142855e-4,0.41091855335980654,0.43813229259103537,12.327556600794196,15.334630240686238,nolabel
fashion,0.001256913021618904,2.8571428571428574e-4,0.8231629247311503,0.5043830149807036,24.694887741934508,17.653405524324626,label
federal,5.027652086475615e-4,1.4285714285714287e-4,0.13406663434579968,0.2327831827569753,4.0219990303739905,8.147411396494135,nolabel
female,5.027652086475615e-4,1.4285714285714287e-4,0.17387437936849892,0.8168792692013085,5.216231381054968,28.590774422045797,nolabel
field,0.004273504273504274,0.009,0.7487335633486509,0.9696978081483394,22.462006900459528,33.93942328519188,nolabel
fields,5.027652086475615e-4,0.0018571428571428571,0.34539055707864463,0.8937111021950841,10.361716712359339,31.279888576827943,nolabel
film,0.002513826043237808,0.002142857142857143,0.7046635518781841,0.24072850332595408,21.139906556345522,8.425497616408393,nolabel
finance,2.5138260432378077e-4,2.8571428571428574e-4,0.9280936305876821,0.6241304050199687,27.842808917630464,21.844564175698906,nolabel
financial,5.027652086475615e-4,2.8571428571428574e-4,0.6603451855480671,0.28876191144809127,19.810355566442013,10.106666900683194,nolabel
flora,2.5138260432378077e-4,4.2857142857142855e-4,0.20450001978315413,0.9263115213252604,6.135000593494624,32.420903246384114,nolabel
food,0.001005530417295123,4.2857142857142855e-4,0.7681157160550356,0.24010877637192607,23.043471481651068,8.403807173017412,nolabel
football,5.027652086475615e-4,1.4285714285714287e-4,0.39465431589633226,0.8385611735284328,11.839629476889968,29.34964107349515,nolabel
force,2.5138260432378077e-4,8.571428571428571e-4,0.2148344423621893,0.7760529359802604,6.445033270865679,27.161852759309113,nolabel
foreign,5.027652086475615e-4,1.4285714285714287e-4,0.9819912200327963,0.9599264592397958,29.459736600983888,33.59742607339285,nolabel
forensic,2.5138260432378077e-4,2.8571428571428574e-4,0.13482802896760404,0.16682434850372374,4.044840869028121,5.838852197630331,nolabel
fostering,5.027652086475615e-4,0.001,0.25023857317864895,0.6273761813063174,7.5071571953594685,21.95816634572111,nolabel
free,2.5138260432378077e-4,1.4285714285714287e-4,0.5788932137656957,0.7825750946067274,17.36679641297087,27.390128311235458,nolabel
freedom,2.5138260432378077e-4,1.4285714285714287e-4,0.30939722899347544,0.5872586343903095,9.281916869804263,20.55405220366083,nolabel
fundraiser,2.5138260432378077e-4,0.001,0.1038941121660173,0.9319422473199666,3.116823364980519,32.61797865619883,nolabel
fundraising,0.001005530417295123,0.001142857142857143,0.7531930352561176,0.4051725137978792,22.595791057683527,14.181037982925773,nolabel
games,0.016842634489693312,0.011714285714285714,0.9437261049170047,0.5703993565402925,28.31178314751014,19.963977478910238,label
gender,0.0032679738562091504,2.8571428571428574e-4,0.1644002734683454,0.34094133554026484,4.932008204050362,11.93294674390927,nolabel
genetics,5.027652086475615e-4,4.2857142857142855e-4,0.2614315540995449,0.6587854756508023,7.8429466229863465,23.05749164777808,nolabel
global,0.001005530417295123,1.4285714285714287e-4,0.9663372992072254,0.09261682629585266,28.990118976216763,3.241588920354843,nolabel
gold,0.016842634489693312,0.012142857142857143,0.06331598875112832,0.8607526191044599,1.8994796625338495,30.126341668656096,label
golf,2.5138260432378077e-4,1.4285714285714287e-4,0.6240345004480332,0.023261138005182147,18.721035013440996,0.8141398301813751,nolabel
governance,7.541478129713424e-4,8.571428571428571e-4,0.7010167692787945,0.535933954641223,21.030503078363836,18.757688412442803,nolabel
government,0.002513826043237808,0.003,0.2576730828732252,0.9048905393574387,7.730192486196756,31.671168877510354,nolabel
head,2.5138260432378077e-4,1.4285714285714287e-4,0.7222791397944093,0.8797972691245377,21.66837419383228,30.79290441935882,nolabel
health,0.00930115635997989,0.00842857142857143,0.48381607118062675,0.5024093587417156,14.514482135418802,17.584327555960044,nolabel
heritage,5.027652086475615e-4,0.0014285714285714286,0.4787632334046066,0.8843152257613838,14.362897002138197,30.951032901648432,nolabel
highlands,2.5138260432378077e-4,1.4285714285714287e-4,0.047250607749447227,0.12976002576760948,1.4175182324834168,4.541600901866332,nolabel
historian,2.5138260432378077e-4,2.8571428571428574e-4,0.35147576592862606,0.595021802932024,10.544272977858782,20.82576310262084,nolabel
historical,0.001005530417295123,5.714285714285715e-4,0.18149348418228328,0.931838016724214,5.4448045254684985,32.61433058534749,nolabel
history,0.0015082956259426848,0.0037142857142857142,0.8781178675126284,0.6047412571497262,26.343536025378853,21.165944000240415,nolabel
hiv,5.027652086475615e-4,2.8571428571428574e-4,0.7689984734170139,0.437645900528878,23.069954202510417,15.317606518510729,label
hockey,2.5138260432378077e-4,8.571428571428571e-4,0.702457657083869,0.9089609407819808,21.07372971251607,31.813632927369326,nolabel
house,2.5138260432378077e-4,2.8571428571428574e-4,0.8462865946348757,0.4964496595785022,25.38859783904627,17.375738085247576,nolabel
human,0.0022624434389140274,0.0017142857142857142,0.8393186822067946,0.07789076725021005,25.17956046620384,2.7261768537573516,nolabel
humanitarian,7.541478129713424e-4,0.001142857142857143,0.5551034638192505,0.13541996339336038,16.653103914577514,4.739698718767613,nolabel
illustrator,7.541478129713424e-4,2.8571428571428574e-4,0.46134612639434636,0.9184301034547389,13.84038379183039,32.14505362091586,nolabel
implementation,2.5138260432378077e-4,2.8571428571428574e-4,0.5409484542906284,0.15491816820576787,16.228453628718853,5.4221358872018754,nolabel
improve,5.027652086475615e-4,4.2857142857142855e-4,0.5581684620119631,0.944834528490901,16.745053860358894,33.069208497181535,nolabel
improved,0.001005530417295123,0.0012857142857142856,0.899544570595026,0.8014964351896197,26.98633711785078,28.052375231636688,nolabel
improving,5.027652086475615e-4,8.571428571428571e-4,0.48819039668887854,0.023606791626662016,14.645711900666356,0.8262377069331706,nolabel
inclusion,5.027652086475615e-4,1.4285714285714287e-4,0.474026647163555,0.2981932314578444,14.22079941490665,10.436763101024553,nolabel
indigenous,0.005027652086475616,0.004,0.7442149063572288,0.9648328775074333,22.326447190716863,33.769150712760165,label
industrial,0.001256913021618904,1.4285714285714287e-4,0.8100390413310379,0.23482940648682415,24.301171239931136,8.219029227038845,nolabel
industry,0.005279034690799397,0.004714285714285714,0.31034955848008394,0.4996237012092024,9.310486754402518,17.486829542322084,nolabel
infectious,2.5138260432378077e-4,1.4285714285714287e-4,0.06503825122490525,0.7644200138747692,1.9511475367471576,26.754700485616922,nolabel
influencing,2.5138260432378077e-4,1.4285714285714287e-4,0.26677311258390546,0.3481886377558112,8.003193377517164,12.186602321453393,nolabel
information,2.5138260432378077e-4,5.714285714285715e-4,0.027902713743969798,0.1330783183220774,0.8370814123190939,4.657741141272709,nolabel
